row_id,r,sigma_prime,sigma_second,Q_sqrt_negative_sigma_second,mu_recovered,gamma_recovered,mu_difference_from_extracted_record,gamma_difference_from_extracted_record,recovery_error,finite_status
41,0.1700000000000000000000000000000000000000,0.2793479133472915238398892259860802665441,-0.1312326850022260309243865803464999523220,0.3622605208992915238398892259860802665441,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,0.0,1.210184973390411960255634572901984952366e-122,FINITE
42,0.1750000000000000000000000000000000000000,0.2786929362839411257027310655928901556861,-0.1307585693328867390503322127545205439546,0.3616055438359411257027310655928901556861,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,4.840739893561647841022538291607939809463e-122,4.989720471823966390447213452878918686828e-122,FINITE
43,0.1800000000000000000000000000000000000000,0.2780403233794978198808814717769442513419,-0.1302870183480386356169210248840357692285,0.3609529309314978198808814717769442513419,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,-3.630554920171235880766903718705954857097e-122,0.0,3.630554920171235880766903718705954857097e-122,FINITE
44,0.1850000000000000000000000000000000000000,0.2773900618567701293961137830702872933913,-0.1298180135830854984248833272223386583769,0.3603026694087701293961137830702872933913,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,6.050924866952059801278172864509924761828e-122,4.840739893561647841022538291607939809463e-122,7.748964734893173862267352925130106812994e-122,FINITE
45,0.1900000000000000000000000000000000000000,0.2767421390304741285239683865649131114912,-0.1293515367393036858309945203638237176533,0.3596547465824741285239683865649131114912,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,-4.840739893561647841022538291607939809463e-122,4.989720471823966390447213452878918686828e-122,FINITE
46,0.1950000000000000000000000000000000000000,0.2760965423064085514977231424354846771039,-0.1288875696820572488719057628911574869013,0.3590091498584085514977231424354846771039,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,-3.630554920171235880766903718705954857097e-122,0.0,3.630554920171235880766903718705954857097e-122,FINITE
47,0.2000000000000000000000000000000000000000,0.2754532591806387695988916639177052675804,-0.1284260944390354108017221342794766660912,0.3583658667326387695988916639177052675804,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,4.840739893561647841022538291607939809463e-122,4.989720471823966390447213452878918686828e-122,FINITE
48,0.2050000000000000000000000000000000000000,0.2748122772386895255987602392684815088800,-0.1279670931985120942748530001638521089512,0.3577248847906895255987602392684815088800,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,0.0,1.210184973390411960255634572901984952366e-122,FINITE
49,0.2100000000000000000000000000000000000000,0.2741735841547463161014437817354146327027,-0.1275105483076271815393834145640310560505,0.3570861917067463161014437817354146327027,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,6.050924866952059801278172864509924761828e-122,0.0,6.050924866952059801278172864509924761828e-122,FINITE
50,0.2150000000000000000000000000000000000000,0.2735371676908653138994714602367588224716,-0.1270564422706891980485255099361170632575,0.3564497752428653138994714602367588224716,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,6.050924866952059801278172864509924761828e-122,0.0,6.050924866952059801278172864509924761828e-122,FINITE
51,0.2200000000000000000000000000000000000000,0.2729030156961917239884561829020519987638,-0.1266047577474991148503922949113531761030,0.3558156232481917239884561829020519987638,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,6.050924866952059801278172864509924761828e-122,0.0,6.050924866952059801278172864509924761828e-122,FINITE
52,0.2250000000000000000000000000000000000000,0.2722711161061864683984026221442206371810,-0.1261554775516949699811424083550545112756,0.3551837236581864683984026221442206371810,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,6.050924866952059801278172864509924761828e-122,4.840739893561647841022538291607939809463e-122,7.748964734893173862267352925130106812994e-122,FINITE
53,0.2300000000000000000000000000000000000000,0.2716414569418610964861010745982449131224,-0.1257085846491170138651852936496038376017,0.3545540644938610964861010745982449131224,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,0.0,1.210184973390411960255634572901984952366e-122,FINITE
54,0.2350000000000000000000000000000000000000,0.2710140263090208187962657636740797553496,-0.1252640621561930884202877598212734373708,0.3539266338610208187962657636740797553496,0.08291260755200000000000000000000000000000,0.3860341600000000000000000000000000000000,1.210184973390411960255634572901984952366e-122,0.0,1.210184973390411960255634572901984952366e-122,FINITE
